task,run_time,mse,train_loss,l2rel,mxe,crmse,activation,net,optimizer,loss_weight,width,depth,lr,num_domain_points,num_boundary_points,num_initial_points,initializer,iter,pde_list
GrayScottEquation,4694.26731,0.0443970151245594,7.406011803823277e-08,0.30042365193367,0.9837735891342164,0.0560834817588329,swish,laaf,adam,none,152,6,0.0001,5600,1100,6600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,376.0,0.00432,9.06e-09,0.0937,0.982,0.00291,tanh,fnn,multiadam,none,228,4,1e-05,6100,8100,1100,Glorot uniform,20000,
GrayScottEquation,2570.0,0.00436,1.8e-08,0.0941,0.983,0.00381,sin,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4931.638207,0.3341681063175201,2.849252632586285e-05,0.8242135047912598,1.3140050172805786,0.399594783782959,sin,gaaf,multiadam,none,108,6,0.0001,7600,5100,9100,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,5816.223995,0.1566977500915527,0.0003117682645097,0.5644021034240723,1.0928324460983276,0.323970079421997,gaussian,gaaf,lbfgs,none,160,7,0.001,['GrayScottEquation'],2100,100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,2349.837501,0.0043211174197494,6.180553985268844e-11,0.0937249585986137,0.9821304678916932,0.003293118905276,tanh,laaf,multiadam,none,248,3,0.001,3100,2100,1600,zeros,20000,['GrayScottEquation']
GrayScottEquation,722.196337,0.0065106516703963,2.084687594106072e-06,0.1150454580783844,0.9815897941589355,0.012926897034049,tanh,gaaf,adam,none,120,4,0.0001,8600,8600,6600,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,5748.81038,0.3444682657718658,4.736643859359901e-06,0.836819589138031,1.9812034368515008,0.2974191904067993,sin,fnn,adam,none,228,7,1e-05,100,4100,9600,He normal,20000,['GrayScottEquation']
GrayScottEquation,1555.294224,0.0043242974206805,2.0723545102185878e-10,0.0937594473361969,0.9824697375297546,0.0032508748117834,sin,laaf,multiadam,none,176,5,0.0001,2600,100,1600,He uniform,20000,['GrayScottEquation']
GrayScottEquation,3060.980117,0.0043243803083896,1.6450145412516548e-10,0.0937603488564491,0.982452630996704,0.0031435515265911,tanh,laaf,multiadam,none,176,3,0.0001,8600,4100,4600,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,1220.0,0.00432,6.91e-08,0.0938,0.982,0.00314,sin,laaf,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4967.738821,0.3160074055194855,0.0010280177230015,0.8015043139457703,0.9823206663131714,0.3925773203372955,tanh,fnn,adam,none,172,5,1e-05,['GrayScottEquation'],7100,9600,zeros,20000,['GrayScottEquation']
GrayScottEquation,1331.883169,0.0043225684203207,5.85580250955786e-10,0.0937406942248344,0.9833574891090392,0.0031825227197259,tanh,gaaf,adam,none,144,7,0.001,7100,1600,100,zeros,20000,['GrayScottEquation']
GrayScottEquation,2570.0,0.00436,1.8e-08,0.0941,0.983,0.00381,sin,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4520.0,0.12,0.000622,0.493,1.06,0.142,swish,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,3797.252004,0.0416331514716148,4.4902563445248244e-07,0.2909222245216369,0.9823448061943054,0.0529185459017753,sin,laaf,lbfgs,none,236,3,0.001,7100,7600,7100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,4330.0,0.00432,1.18e-10,0.0938,0.982,0.00317,tanh,laaf,multiadam,none,76,4,0.001,6100,7100,4600,He uniform,20000,
GrayScottEquation,2540.89791,0.0043211174197494,6.180553985268844e-11,0.0937249585986137,0.9821304678916932,0.003293118905276,tanh,laaf,multiadam,none,248,3,0.001,3100,2100,1600,zeros,20000,['GrayScottEquation']
GrayScottEquation,23786.102867,0.0695474445819854,1.643203063395049e-06,0.3760086297988891,1.0028676986694336,0.086946502327919,tanh,gaaf,lbfgs,none,116,4,0.0001,5600,100,600,He uniform,20000,['GrayScottEquation']
GrayScottEquation,3090.0,0.0354,0.00213,0.268,0.985,0.0617,relu,gaaf,adam,none,168,4,1e-06,8192,5100,6600,He normal,20000,
GrayScottEquation,6377.584429,0.0196228306740522,0.0164480861276388,0.1997275948524475,1.572860836982727,0.0112762963399291,gaussian,fnn,multiadam,none,240,6,0.0001,7100,6600,1600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,2974.265152,0.0043205209076404,6.904866722834413e-08,0.0937184914946556,0.98205304145813,0.0029727320652455,tanh,fnn,multiadam,none,100,6,0.0001,6600,6600,6100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,2360.0,0.0633,2.57e-07,0.359,0.982,0.0693,gaussian,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,7080.0,0.00481,2.23e-06,0.0989,0.982,0.00662,tanh,fnn,multiadam,none,184,9,1e-05,600,5100,7600,He uniform,20000,"['Burgers2D', 'Poisson2D_Classic', 'Heat2D_VaryingCoef', 'NS2D_LidDriven', 'Wave2D_Heterogeneous', 'GrayScottEquation']"
GrayScottEquation,2360.0,0.0633,2.57e-07,0.359,0.982,0.0693,gaussian,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,1220.0,0.00432,6.91e-08,0.0938,0.982,0.00314,sin,laaf,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,11800.0,0.00432,7.34e-11,0.0937,0.982,0.00334,swish,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4450.886899,0.004322484601289,6.184910222861717e-12,0.0937397927045822,0.9823715090751648,0.0031340764835476,swish,laaf,multiadam,none,148,6,0.001,100,4100,6100,zeros,20000,['GrayScottEquation']
GrayScottEquation,3330.0,0.00432,1.51e-09,0.0937,0.982,0.00309,sigmoid,gaaf,adam,none,148,8,0.0001,6100,4100,1600,He normal,20000,
GrayScottEquation,3330.0,0.00432,1.51e-09,0.0937,0.982,0.00309,sigmoid,gaaf,adam,none,148,8,0.0001,6100,4100,1600,He normal,20000,
GrayScottEquation,4330.0,0.00432,1.18e-10,0.0938,0.982,0.00317,tanh,laaf,multiadam,none,76,4,0.001,6100,7100,4600,He uniform,20000,
GrayScottEquation,3540.623681,0.0127175711095333,6.465752903750399e-06,0.1607901155948639,0.982778251171112,0.0256674289703369,tanh,gaaf,adam,none,152,5,1e-05,1600,9600,6100,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,4650.0,0.0479,4.34e-07,0.312,0.983,0.0588,sin,fnn,lbfgs,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,1696.352538,0.005459495820105,4.664532752940431e-06,0.1053497493267059,1.0051666498184204,0.0319617465138435,gaussian,gaaf,multiadam,none,108,5,0.001,2100,7600,600,zeros,20000,['GrayScottEquation']
GrayScottEquation,9860.0,0.00433,1.52e-10,0.0938,0.983,0.00338,tanh,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4949.374023,0.0043253120966255,6.852334810680816e-10,0.0937704369425773,0.9823658466339112,0.0031948143150657,sin,laaf,multiadam,none,240,7,1e-05,3600,4100,6600,He uniform,20000,['GrayScottEquation']
GrayScottEquation,5590.0,0.00433,5.36e-09,0.0939,0.983,0.00358,sin,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4030.0,3.06,0.0116,2.49,4.06,1.12,relu,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4050.0,0.0639,0.000712,0.36,1.15,0.102,relu,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,17971.478999,0.0043613831512629,6.99761130817933e-07,0.0941606312990188,0.9824814200401306,0.0035936625208705,swish,laaf,lbfgs,none,224,3,1e-05,3600,3100,9600,He normal,20000,['GrayScottEquation']
GrayScottEquation,1101.856565,0.1848683804273605,0.0213335566222667,0.6130396723747253,1.277983784675598,0.3703382313251495,swish,fnn,multiadam,none,204,5,0.0001,7600,1600,2100,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,2850.0,0.00432,6.42e-07,0.0937,0.984,0.00262,tanh,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,9420.0,0.0373,0.00463,0.275,0.985,0.131,sigmoid,gaaf,multiadam,none,144,7,0.1,4100,6600,6600,Glorot uniform,20000,
GrayScottEquation,1289.988292,0.1618530750274658,6.967949502723059e-06,0.573611319065094,1.0717686414718628,0.1522781550884246,gaussian,fnn,multiadam,none,152,3,0.0001,5600,2100,600,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,4335.327547,0.4378902614116668,0.0013797143474221,0.9434956312179564,1.0583875179290771,0.4227141737937927,gaussian,gaaf,lbfgs,none,216,5,1e-05,1100,2100,3100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,327.0,0.00432,1.59e-10,0.0937,0.982,0.00314,swish,gaaf,multiadam,none,124,4,0.01,100,2048,3600,zeros,20000,
GrayScottEquation,2010.0,0.0482,2.13e-07,0.313,0.983,0.0586,tanh,fnn,lbfgs,none,12,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,10869.235081,0.0743756741285324,2.3637885533389635e-06,0.3888415694236755,0.9822590351104736,0.1000038161873817,gaussian,fnn,lbfgs,none,196,3,1e-05,['GrayScottEquation'],9600,4100,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,3660.0,0.00432,4.35e-09,0.0937,0.982,0.00335,tanh,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,2121.986066,651338880.0,4.4475712393616976e+26,36388.21484375,53640.171875,21113.81640625,swish,gaaf,adam,none,200,5,1e-05,600,7600,100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,7530.0,0.0543,5.45e-07,0.332,0.983,0.0597,swish,fnn,lbfgs,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,1240.0,0.288,0.000929,0.765,0.979,0.371,tanh,gaaf,multiadam,none,80,3,1e-05,7100,4100,1600,zeros,20000,"['Burgers2D', 'Poisson2D_Classic', 'Heat2D_VaryingCoef', 'NS2D_LidDriven', 'Wave2D_Heterogeneous', 'GrayScottEquation']"
GrayScottEquation,7330.0,0.00433,1.45e-09,0.0938,0.983,0.00382,swish,laaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,1730.0,0.00432,1.29e-10,0.0937,0.982,0.00305,sin,laaf,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,2064.736213,0.0930839106440544,0.0002794337633531,0.4350053071975708,0.9849230647087096,0.0911451950669288,swish,gaaf,lbfgs,none,128,3,1e-05,4100,2600,5600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,4430.0,0.00432,4.84e-08,0.0937,0.984,0.00309,sin,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4116.41843,480.9507141113281,77375624.0,31.26853370666504,73.14007568359375,9.915024757385254,swish,gaaf,multiadam,none,164,4,0.001,['GrayScottEquation'],3100,3100,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,20360.680359,0.004328264389187,7.324549642362399e-07,0.0938024371862411,0.983161687850952,0.002661277540028,tanh,fnn,lbfgs,none,208,5,0.0001,['GrayScottEquation'],6100,7600,He normal,20000,['GrayScottEquation']
GrayScottEquation,1294.109201,0.0043227015994489,4.191816671550441e-09,0.0937421396374702,0.9825692772865297,0.0027650517877191,tanh,gaaf,multiadam,none,168,3,0.001,7100,2100,2100,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,986.703835,0.012202107347548,1.6676092147827148,0.1574978679418563,1.0066834688186646,0.0470820181071758,sin,gaaf,lbfgs,none,220,3,0.001,600,1100,2600,He uniform,20000,['GrayScottEquation']
GrayScottEquation,1210.0,0.0064,5.27e-05,0.114,1.01,0.00249,tanh,fnn,adam,none,72,3,1e-06,8100,1600,3100,zeros,20000,
GrayScottEquation,15441.108361,0.0043226303532719,9.373554710201404e-11,0.0937413722276687,0.9825091361999512,0.0030177372973412,tanh,fnn,multiadam,none,192,7,0.001,7600,8600,7600,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,5772.217455,0.0043272110633552,5.456035978568252e-08,0.0937910228967666,0.9823485016822816,0.003215363016352,tanh,laaf,adam,none,240,5,1e-05,2100,5600,8600,He normal,20000,['GrayScottEquation']
GrayScottEquation,1760.0,0.00432,1.41e-09,0.0937,0.982,0.0031,sigmoid,laaf,adam,none,12,6,0.001,6100,9100,5100,Glorot uniform,20000,
GrayScottEquation,1780.226866,0.0043254885822534,2.421249121198344e-07,0.0937723517417907,0.9823099970817566,0.0031311938073486,tanh,laaf,lbfgs,none,112,6,0.0001,4600,8100,6600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,1740.0,0.00437,8.97e-07,0.0943,0.984,0.00291,sin,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,2338.789264,0.4314144253730774,5137.51025390625,0.9364930391311646,1.940965175628662,0.517776608467102,gaussian,fnn,adam,none,124,7,1e-05,7600,6100,2600,He normal,20000,['GrayScottEquation']
GrayScottEquation,6023.494201,0.0636952295899391,3.778750397032127e-07,0.3598410487174988,0.9826369881629944,0.0705718323588371,swish,fnn,lbfgs,none,112,4,0.0001,7600,5600,2600,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,349.0,0.0355,1.01e-06,0.269,0.983,0.0497,sin,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,17932.275874,0.013304647989571,4.205634525078495e-07,0.1644594967365265,0.982894003391266,0.0679509416222572,sin,fnn,lbfgs,none,224,3,1e-05,1100,1600,3600,He uniform,20000,['GrayScottEquation']
GrayScottEquation,3600.0,7.56,0.0288,3.92,4.8,1.89,tanh,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4030.0,3.06,0.0116,2.49,4.06,1.12,relu,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,3740.0,0.00426,1.15e-07,0.0931,0.982,0.00301,relu,fnn,multiadam,none,184,9,0.1,8100,1600,3600,He normal,20000,
GrayScottEquation,6440.0,0.00426,1.49e-06,0.0931,0.983,0.00323,gaussian,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,3880.0,0.00434,1.37e-05,0.0939,0.983,0.0013,relu,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,2667.755323,0.0043603321537375,3.832725269603543e-05,0.0941492840647697,0.9824756383895874,0.0020715470891445,tanh,fnn,adam,none,228,4,0.0001,4600,1100,4100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,4890.0,0.146,0.00312,0.546,1.56,0.115,swish,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,6776.071102,887.8628540039062,565.6423950195312,42.484466552734375,74.29570770263672,17.814016342163086,swish,fnn,multiadam,none,224,7,0.0001,4600,600,4600,He uniform,20000,['GrayScottEquation']
GrayScottEquation,2558.451232,0.1168621629476547,0.0055145705118775,0.4874097406864166,1.3297125101089478,0.252471774816513,gaussian,fnn,adam,none,160,3,1e-05,6600,8600,7600,He normal,20000,['GrayScottEquation']
GrayScottEquation,4150.0,0.0788,1.04e-06,0.4,0.982,0.101,gaussian,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4500.0,0.00435,3.87e-08,0.0941,0.984,0.0031,relu,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,9684.158499,0.0043263277038931,1.0049904242137584e-09,0.0937814563512802,0.9823461174964904,0.0031986355315893,sin,laaf,multiadam,none,208,6,1e-05,7100,3100,6100,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,19515.316405,0.0807764902710914,1.708634442820767e-07,0.4052282571792602,0.982156217098236,0.0918795391917228,tanh,gaaf,lbfgs,none,148,4,0.0001,8600,1600,4100,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,4225.521254,0.0043211467564105,8.671996280795735e-12,0.0937252789735794,0.982276976108551,0.0032111199107021,swish,fnn,multiadam,none,164,6,0.001,8100,9600,8600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,4222.144438,0.0043243803083896,1.6450145412516548e-10,0.0937603488564491,0.982452630996704,0.0031435515265911,tanh,laaf,multiadam,none,176,3,0.0001,8600,4100,4600,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,1190.0,0.0803,1.03e-07,0.404,0.983,0.0925,tanh,gaaf,adam,none,100,3,0.0001,2100,4100,2100,Glorot normal,20000,
GrayScottEquation,2101.378563,0.0043210252188146,8.516054528229233e-09,0.0937239602208137,0.9823747277259828,0.0031182414386421,tanh,laaf,multiadam,none,188,3,1e-05,5600,5100,4100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,1928.901569,0.004320457112044,2.085371875182318e-08,0.0937177985906601,0.9823088049888612,0.0030827426817268,tanh,laaf,lbfgs,none,172,6,0.001,2100,5100,3600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,2162.216818,0.0930839106440544,0.0002794337633531,0.4350053071975708,0.9849230647087096,0.0911451950669288,swish,gaaf,lbfgs,none,128,3,1e-05,4100,2600,5600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,2811.982473,0.0127175711095333,6.465752903750399e-06,0.1607901155948639,0.982778251171112,0.0256674289703369,tanh,gaaf,adam,none,152,5,1e-05,1600,9600,6100,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,5337.257279,0.007237400393933,1.1025498679373412e-05,0.12129657715559,0.9828101396560668,0.0010632866760715,swish,gaaf,multiadam,none,132,7,1e-05,4100,9600,3100,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,8260.0,0.0174,2.72e-06,0.188,0.982,0.0115,swish,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,1592.070057,0.0043242974206805,2.0723545102185878e-10,0.0937594473361969,0.9824697375297546,0.0032508748117834,sin,laaf,multiadam,none,176,5,0.0001,2600,100,1600,He uniform,20000,['GrayScottEquation']
GrayScottEquation,1730.675934,0.0391620434820652,1.94363849459478e-07,0.2821564078330993,0.9824251532554626,0.0533188804984092,sin,laaf,multiadam,none,128,3,0.0001,6100,6100,['GrayScottEquation'],Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,5609.894279,0.0261315125972032,1.4436916728755025e-07,0.2304833382368087,0.9824561476707458,0.0642766952514648,sin,fnn,multiadam,none,132,7,0.0001,3600,8100,8100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,4050.0,0.0639,0.000712,0.36,1.15,0.102,relu,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,4633.732012,466051776.0,6.161828641871052e+25,30780.404296875,46474.17578125,17503.673828125,swish,gaaf,adam,none,160,5,1e-05,100,1600,8100,He normal,20000,['GrayScottEquation']
GrayScottEquation,2946.539783,0.3160073757171631,0.0010280171409249,0.8015043139457703,0.9823203086853028,0.3925769329071045,sin,fnn,adam,none,128,7,1e-05,8600,8600,6600,zeros,20000,['GrayScottEquation']
GrayScottEquation,2182.019082,0.0043272720649838,3.862138271415461e-07,0.0937916859984397,0.9823446273803712,0.0030607052613049,tanh,laaf,lbfgs,none,204,5,0.0001,1600,['GrayScottEquation'],5100,He normal,20000,['GrayScottEquation']
GrayScottEquation,1899.55096,0.1367783993482589,0.0007428101962432,0.5273100137710571,1.272480845451355,0.051102228462696,swish,laaf,multiadam,none,164,3,0.0001,9600,3100,100,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,5481.028723,0.0043373755179345,4.0631892517239976e-08,0.0939011126756668,0.9842272996902466,0.0030804323032498,tanh,gaaf,multiadam,none,196,4,0.0001,6100,5600,6100,zeros,20000,['GrayScottEquation']
GrayScottEquation,19311.109607,0.0045721782371401,4.444318051355367e-07,0.0964092761278152,0.9885950684547424,0.0023983644787222,tanh,fnn,lbfgs,none,168,3,0.0001,1600,1600,5600,He normal,20000,['GrayScottEquation']
GrayScottEquation,9560.468352,0.0043225777335464,1.9198630185623955e-10,0.0937407985329628,0.9825095534324646,0.0030202656053006,sin,laaf,multiadam,none,204,4,0.001,2600,6100,9100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,4300.0,0.102,8.17e-07,0.456,0.983,0.0781,sin,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,7332.74903,0.0043272110633552,5.456035978568252e-08,0.0937910228967666,0.9823485016822816,0.003215363016352,tanh,laaf,adam,none,240,5,1e-05,2100,5600,8600,He normal,20000,['GrayScottEquation']
GrayScottEquation,6403.763436,0.1566977500915527,0.0003117682645097,0.5644021034240723,1.0928324460983276,0.323970079421997,gaussian,gaaf,lbfgs,none,160,7,0.001,['GrayScottEquation'],2100,100,He uniform,20000,['GrayScottEquation']
GrayScottEquation,5771.409404,887.8628540039062,565.6423950195312,42.484466552734375,74.29570770263672,17.814016342163086,swish,fnn,multiadam,none,224,7,0.0001,4600,600,4600,He uniform,20000,['GrayScottEquation']
GrayScottEquation,20961.290843,0.0042668809182941,1.058429361933122e-07,0.0931349098682403,0.982416033744812,0.0035382153000682,gaussian,gaaf,lbfgs,none,140,3,1e-05,2600,5600,2600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,9913.968275,0.0042668809182941,1.058429361933122e-07,0.0931349098682403,0.982416033744812,0.0035382153000682,gaussian,gaaf,lbfgs,none,140,3,1e-05,2600,5600,2600,Glorot normal,20000,['GrayScottEquation']
GrayScottEquation,6994.799723,0.0042675989679992,0.0028957440517842,0.0931427478790283,0.9824748039245604,0.0035662928130477,gaussian,gaaf,adam,none,220,5,0.0001,9100,['GrayScottEquation'],8100,Glorot uniform,20000,['GrayScottEquation']
GrayScottEquation,323.0,0.00427,1.82e-08,0.0932,0.982,0.00114,sigmoid,fnn,adam,none,88,7,0.0001,100,3100,9100,He normal,20000,
GrayScottEquation,256.0,0.00427,8.72e-08,0.0931,0.982,0.00356,tanh,gaaf,adam,none,84,10,0.01,8100,4600,1600,Glorot normal,20000,
GrayScottEquation,192.0,0.00427,8.88e-08,0.0931,0.982,0.0035,relu,fnn,adam,none,252,3,0.0001,6100,1600,1100,zeros,20000,
GrayScottEquation,1320.0,0.00427,2.8e-08,0.0931,0.982,0.00348,tanh,laaf,lbfgs,none,112,5,0.01,100,600,1100,He uniform,20000,
GrayScottEquation,2480.0,0.00427,8.89e-08,0.0931,0.982,0.00349,relu,laaf,lbfgs,none,204,6,0.001,7100,8600,6600,zeros,20000,"['Burgers2D', 'Poisson2D_Classic', 'Heat2D_VaryingCoef', 'NS2D_LidDriven', 'Wave2D_Heterogeneous', 'GrayScottEquation']"
GrayScottEquation,6970.0,0.00427,8.87e-08,0.0931,0.982,0.00349,sigmoid,laaf,multiadam,none,236,7,1e-05,100,3600,3600,Glorot uniform,20000,
GrayScottEquation,460.0,0.00427,8.88e-08,0.0931,0.982,0.00349,gaussian,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
GrayScottEquation,1320.0,0.00427,2.8e-08,0.0931,0.982,0.00348,tanh,laaf,lbfgs,none,112,5,0.01,100,600,1100,He uniform,20000,
GrayScottEquation,2480.0,0.00427,8.89e-08,0.0931,0.982,0.00349,relu,laaf,lbfgs,none,204,6,0.001,7100,8600,6600,zeros,20000,"['Burgers2D', 'Poisson2D_Classic', 'Heat2D_VaryingCoef', 'NS2D_LidDriven', 'Wave2D_Heterogeneous', 'GrayScottEquation']"
